Respondent ID,Excel Row,LOHAS Segment,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Patagonia Engagement (1-5),Environmental Activism (1-5),Willingness to Pay 25% (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Price Insensitivity (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Recycling Behavior (1-5),Classification Reasoning
10204898081,648,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204895251,649,LOHAS Leaning,5.000,Very High (Premium Payer),4.143,5,N/A,3,4,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204887007,650,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204884379,651,LOHAS Leaning,5.000,Very High (Premium Payer),4.160,5,N/A,3,4,5,N/A,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204883084,652,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204840902,653,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204781485,654,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204772339,655,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204759662,656,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.750,1,N/A,3,4,1,3,2,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204729202,657,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204726301,658,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204721928,659,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204687662,660,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204682831,661,LOHAS Leaning,5.000,Very High (Premium Payer),4.160,5,N/A,N/A,5,5,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204681757,662,LOHAS Learner,2.500,Low (Price Conscious),2.909,1,N/A,N/A,4,1,N/A,2,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204625965,663,LOHAS Leaning,5.000,Very High (Premium Payer),4.200,5,N/A,N/A,4,5,3,2,5,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204585795,664,LOHAS Leaning,5.000,Very High (Premium Payer),4.000,5,N/A,3,4,5,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204582156,665,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204572363,666,LOHAS Learner,2.500,Low (Price Conscious),2.864,1,N/A,N/A,5,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204556471,667,LOHAS Leaning,5.000,Very High (Premium Payer),3.643,5,N/A,3,4,1,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204554516,668,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204549322,669,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204547825,670,LOHAS Leaning,5.000,Very High (Premium Payer),3.520,5,N/A,3,4,1,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204546619,671,LOHAS Leaning,5.000,Very High (Premium Payer),3.520,5,N/A,N/A,4,1,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204546515,672,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204528514,673,LOHAS Learner,2.500,Low (Price Conscious),2.857,1,N/A,3,4,1,3,2,5,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204516037,674,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204514675,675,LOHAS Learner,2.500,Low (Price Conscious),3.036,1,N/A,3,4,5,3,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204461672,676,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204457037,677,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204450934,678,LOHAS Leaning,5.000,Very High (Premium Payer),3.680,5,N/A,3,5,1,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204450898,679,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204429939,680,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.636,1,N/A,N/A,4,1,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204427045,681,LOHAS Learner,2.500,Low (Price Conscious),3.320,1,N/A,N/A,4,5,3,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204411803,682,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204407362,683,LOHAS Leaning,5.000,Very High (Premium Payer),4.440,5,N/A,N/A,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204406561,684,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204386621,685,LOHAS Learner,2.500,Low (Price Conscious),3.000,1,N/A,3,5,1,N/A,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204375831,686,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204375635,687,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.679,1,N/A,3,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204374153,688,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,N/A,4,1,3,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204371723,689,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204356819,690,LOHAS Leaning,5.000,Very High (Premium Payer),4.240,5,N/A,N/A,5,5,3,1,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204346204,691,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204340385,692,LOHAS Learner,2.500,Low (Price Conscious),2.821,1,N/A,3,4,1,3,2,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204338902,693,LOHAS Leaning,5.000,Very High (Premium Payer),3.760,5,N/A,N/A,5,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204329706,694,LOHAS Leaning,5.000,Very High (Premium Payer),4.440,5,N/A,N/A,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204326559,695,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204311463,696,LOHAS Leaning,5.000,Very High (Premium Payer),4.227,5,N/A,N/A,4,5,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204304522,697,LOHAS Leaning,5.000,Very High (Premium Payer),4.034,5,3,N/A,4,5,3,1,5,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204288556,698,LOHAS Leaning,5.000,Very High (Premium Payer),3.773,5,N/A,N/A,4,1,N/A,2,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204287949,699,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204284989,700,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204283746,701,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204280444,702,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204274853,703,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204272267,704,LOHAS Leaning,5.000,Very High (Premium Payer),4.240,5,N/A,3,5,5,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204267771,705,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204267722,706,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204267488,707,LOHAS Laggard,2.500,Low (Price Conscious),2.786,1,N/A,3,4,1,3,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204264494,708,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204262366,709,LOHAS Learner,2.500,Low (Price Conscious),3.240,1,N/A,3,4,5,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204260801,710,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204253113,711,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204240177,712,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204239260,713,LOHAS Leaning,5.000,Very High (Premium Payer),3.520,5,N/A,N/A,4,1,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204236608,714,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204236111,715,LOHAS Learner,2.500,Low (Price Conscious),2.864,1,N/A,N/A,5,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204235551,716,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204235356,717,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204218453,718,LOHAS Leaning,5.000,Very High (Premium Payer),3.682,5,N/A,N/A,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204200442,719,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204200372,720,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204198237,721,LOHAS Leaning,5.000,Very High (Premium Payer),3.818,5,N/A,N/A,4,1,N/A,1,5,4,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204195452,722,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204191660,723,LOHAS Leaning,5.000,Very High (Premium Payer),4.286,5,N/A,3,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204168072,724,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204155504,725,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,N/A,4,1,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204153019,726,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204140534,727,LOHAS Learner,2.500,Low (Price Conscious),3.136,1,N/A,N/A,4,5,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204132554,728,LOHAS Leaning,5.000,Very High (Premium Payer),3.591,5,N/A,N/A,4,1,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10204131601,729,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204122398,730,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204100438,731,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204079723,732,LOHAS Leaning,5.000,Very High (Premium Payer),4.107,5,N/A,3,5,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10204056623,733,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204051796,734,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204029404,735,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204024996,736,LOHAS Learner,2.500,Low (Price Conscious),2.800,1,N/A,3,4,1,N/A,2,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10204022918,737,LOHAS Leaning,5.000,Very High (Premium Payer),4.440,5,N/A,N/A,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
